class,cg27413732,cg27627006,cg26996201,cg04656009,cg24061542,cg10150615,cg07093324,cg00949670,cg03068376,cg00656478,cg17492891,cg04181864,cg19212550,cg14208041,cg05835416,cg08042322,cg05241830,cg15004938,cg22355463,cg25986322,cg00589181,cg16989822,cg00511596,cg05419984,cg13817545,cg26864230,cg14337027,cg15719025,cg07947533,cg04445570,cg09716038,cg22149137,cg08642716,cg20958098,cg06475503,cg14913676,cg19446838,cg02706575,cg15324185,cg00614392,cg00957480,cg13380204,cg25983288,cg11826008,cg18835596,cg11808459,cg01328621,cg01060952,cg15491094,cg15045943,cg13978347,cg24046864,cg01353960,cg04729070,cg04792024,cg23099959,cg10678486,cg24054683,cg07563765,cg01517148,cg01918222,cg17371436,cg21034183,cg13619623,cg14939641,cg11693709,cg18958531,cg06328456,cg01630567,cg20488820,cg08737815,cg02151101,cg18866817,cg16803064,cg00147216,cg09545123,cg08327690,cg21900829,cg15623149,cg23841361,cg19455335,cg24046411,cg12593394,cg05714773,cg12656611,cg20364512,cg27305525,cg13461336,cg25862140,cg27471901,cg26170066,cg00595787,cg26055718,cg05485968,cg18159276,cg00113117,cg21948655,cg08182501,cg05922925,cg17560586,cg22313322,cg26614578,cg09250072,cg03313126,cg16331823,cg15128147,cg07195224,cg07543711,cg13027184,cg05212836,cg10202788
-1.0,0.0538881,0.184222,0.017603,0.595621,0.0333845,0.054093,0.0979113,0.0202431,0.0286322,0.801504,0.0241519,0.962273,0.825194,0.526486,0.680674,0.853524,0.814302,0.685272,0.0392408,0.761622,0.765687,0.856668,0.0191294,0.0474047,0.188604,0.0222327,0.565718,0.0581616,0.0171217,0.784378,0.90204,0.469657,0.763461,0.767983,0.951604,0.0350703,0.0300774,0.694887,0.82382,0.319398,0.746244,0.200024,0.939022,0.562652,0.842199,0.640041,0.780746,0.0313183,0.834348,0.0738256,0.699368,0.786799,0.738934,0.0522288,0.880766,0.923207,0.0462826,0.963151,0.981291,0.718376,0.396871,0.0251708,0.441573,0.874502,0.877177,0.691087,0.0396139,0.886398,0.0271113,0.0627094,0.851323,0.863988,0.707641,0.710151,0.974533,0.0327799,0.0158635,0.968363,0.0135786,0.0189037,0.0453029,0.0243844,0.0150247,0.787078,0.759097,0.763402,0.0315253,0.793452,0.801641,0.202073,0.0228684,0.889317,0.908177,0.846394,0.781099,0.727968,0.840463,0.629726,0.0261857,0.963528,0.0432032,0.044676,0.70077,0.594518,0.0304757,0.245235,0.365667,0.814277,0.525196,0.0364943,0.90831
-1.0,0.0651771,0.218581,0.0120749,0.489707,0.0311774,0.0286872,0.117509,0.0216677,0.0319176,0.768548,0.0186443,0.971196,0.800845,0.469523,0.653114,0.757621,0.771046,0.726388,0.0426017,0.776333,0.784624,0.764337,0.0208549,0.058592,0.173166,0.0241976,0.451768,0.0544383,0.0229295,0.785797,0.873194,0.34445,0.741935,0.765561,0.952903,0.0367986,0.0358733,0.67364,0.76749,0.228938,0.728624,0.163098,0.968443,0.596281,0.816299,0.666512,0.78102,0.0302787,0.812805,0.0373466,0.683089,0.836073,0.728031,0.0301902,0.861493,0.90171,0.0277422,0.964471,0.978368,0.704582,0.453246,0.0212892,0.411472,0.818509,0.903533,0.637739,0.0369509,0.901258,0.0220517,0.060255,0.811947,0.866631,0.694607,0.705716,0.974756,0.0409767,0.0194953,0.968146,0.0120084,0.0206158,0.041598,0.0317344,0.0178551,0.777843,0.773136,0.783326,0.0188871,0.797986,0.776126,0.137662,0.029516,0.853626,0.912579,0.877332,0.862472,0.673603,0.872535,0.725386,0.0242609,0.956335,0.0418087,0.0204105,0.701503,0.574833,0.0298945,0.150457,0.263722,0.800324,0.607303,0.0274278,0.884871
-1.0,0.0505776,0.265234,0.036612,0.575417,0.0251246,0.0362333,0.10209,0.0201955,0.0270883,0.838254,0.015414,0.968042,0.86524,0.440929,0.658469,0.839906,0.826842,0.683215,0.0600022,0.794215,0.820195,0.870324,0.0249995,0.0441834,0.176641,0.0275496,0.581661,0.0465091,0.0257025,0.820184,0.881612,0.519464,0.766066,0.809102,0.955133,0.0359983,0.0405462,0.733325,0.865774,0.259952,0.75557,0.212638,0.972652,0.644902,0.821644,0.706665,0.795242,0.0348785,0.845188,0.026581,0.743257,0.795315,0.782851,0.0354564,0.902169,0.910142,0.0349471,0.966995,0.978231,0.727399,0.465296,0.026194,0.454961,0.877541,0.888961,0.694135,0.0429441,0.886156,0.0184591,0.0895348,0.856619,0.878971,0.736122,0.711327,0.975763,0.0347943,0.0284298,0.969985,0.0135258,0.0177019,0.0268823,0.0313669,0.0160514,0.786697,0.773299,0.810736,0.0236703,0.813373,0.796247,0.17209,0.0305145,0.882334,0.917275,0.87919,0.860337,0.796749,0.83539,0.659717,0.0371195,0.954809,0.043819,0.021457,0.785934,0.64075,0.0327329,0.33909,0.424027,0.814796,0.569601,0.0342146,0.886846
-1.0,0.043317,0.171489,0.0107064,0.516199,0.0257887,0.0621532,0.102135,0.0206834,0.0266565,0.761501,0.0234926,0.968497,0.803328,0.524237,0.682247,0.876504,0.775139,0.752281,0.0443337,0.811162,0.797074,0.901274,0.0194271,0.0634476,0.183198,0.0259608,0.593958,0.0760901,0.0154637,0.803577,0.902507,0.517748,0.757422,0.787986,0.945994,0.0319352,0.0331159,0.743122,0.882755,0.261995,0.735933,0.214668,0.971459,0.544854,0.850287,0.654161,0.791948,0.0396656,0.837417,0.0473725,0.663564,0.847563,0.732005,0.0289996,0.884494,0.92354,0.0356849,0.965699,0.978107,0.685842,0.428994,0.0179229,0.453562,0.857033,0.902684,0.682737,0.0368771,0.878754,0.0224633,0.0888536,0.771173,0.858507,0.680391,0.635087,0.977948,0.0385657,0.0258277,0.964776,0.0144862,0.0238737,0.0513149,0.0332797,0.0127229,0.779232,0.748225,0.767371,0.0541792,0.832482,0.786609,0.189272,0.0378103,0.866387,0.911138,0.88831,0.779945,0.699629,0.873581,0.659463,0.0298007,0.969209,0.0606631,0.0482176,0.708359,0.614099,0.0327364,0.26466,0.357328,0.835413,0.544543,0.0303227,0.90061
-1.0,0.0468665,0.190433,0.0112131,0.510697,0.027753,0.030616,0.134284,0.023689,0.0398489,0.807629,0.0159998,0.964431,0.840068,0.52312,0.585586,0.672733,0.752862,0.743148,0.0615652,0.735845,0.765954,0.874824,0.0223946,0.0578441,0.200593,0.0329075,0.211143,0.0661591,0.0229937,0.852133,0.867882,0.125247,0.782343,0.832287,0.946488,0.0375333,0.0381636,0.726458,0.821788,0.281982,0.756631,0.372354,0.970958,0.659124,0.811808,0.684525,0.758954,0.0345944,0.804355,0.0382488,0.755494,0.797934,0.741995,0.0440855,0.877143,0.904485,0.0329118,0.966651,0.979034,0.718069,0.529766,0.0246947,0.440143,0.832974,0.91279,0.619044,0.0388439,0.872926,0.0212288,0.0928825,0.801486,0.832511,0.732761,0.698684,0.972631,0.0434909,0.0250529,0.966591,0.0118364,0.0148753,0.0314776,0.0347061,0.0193216,0.732996,0.751121,0.824331,0.0189331,0.807053,0.828327,0.218979,0.0292105,0.852816,0.898404,0.840311,0.809372,0.789557,0.854182,0.792473,0.0263176,0.951818,0.0455947,0.0227424,0.760772,0.595918,0.0363496,0.292133,0.332773,0.852661,0.564908,0.0306389,0.884016
-1.0,0.0591556,0.264069,0.00924037,0.690455,0.0358326,0.0683758,0.168656,0.0283155,0.0395155,0.853858,0.0349937,0.963258,0.78087,0.570058,0.640965,0.809741,0.797122,0.761203,0.0506954,0.773885,0.84352,0.866246,0.0245297,0.0411434,0.187758,0.0269568,0.478733,0.0888151,0.0189715,0.855897,0.876245,0.445392,0.826559,0.830184,0.949809,0.0332925,0.0456573,0.757285,0.859115,0.245327,0.756169,0.266272,0.960654,0.625062,0.794848,0.647164,0.785961,0.0480743,0.836539,0.0600887,0.745996,0.851266,0.792216,0.0331177,0.858117,0.893773,0.0354606,0.960199,0.973588,0.822219,0.559329,0.0293191,0.529951,0.871822,0.901493,0.669899,0.0438141,0.895383,0.0350046,0.123617,0.878582,0.863869,0.736038,0.737041,0.974435,0.0680905,0.0158962,0.963417,0.0137722,0.0215843,0.0476572,0.0405191,0.0176901,0.777337,0.834044,0.837437,0.0388031,0.827867,0.856304,0.209827,0.0276581,0.888376,0.904502,0.89754,0.871778,0.75977,0.872791,0.717846,0.0290985,0.959951,0.0476297,0.0349239,0.706373,0.641275,0.0389241,0.210558,0.375001,0.840454,0.603305,0.0290425,0.89813
-1.0,0.0648484,0.219271,0.061147,0.588111,0.0314748,0.0401995,0.0644567,0.0252904,0.0375393,0.778484,0.0169355,0.9416,0.789631,0.576462,0.655605,0.881148,0.796048,0.737752,0.0466149,0.745974,0.797851,0.873136,0.0213219,0.0701158,0.188731,0.0366581,0.573446,0.061788,0.0203568,0.756429,0.848503,0.511049,0.756849,0.822835,0.94998,0.0343999,0.0383412,0.751685,0.845963,0.25717,0.761958,0.247217,0.962261,0.64994,0.82452,0.678909,0.817448,0.0319412,0.771538,0.0305163,0.720763,0.799578,0.738353,0.0335983,0.877388,0.904065,0.0331673,0.963611,0.970552,0.750104,0.475654,0.0254813,0.466962,0.855246,0.904562,0.653416,0.033251,0.872451,0.0197638,0.0730314,0.822304,0.884702,0.729805,0.700953,0.965007,0.0407672,0.0287718,0.968779,0.014296,0.0301617,0.03409,0.0411791,0.0210018,0.780924,0.755334,0.770191,0.0242081,0.778917,0.808268,0.146756,0.039146,0.868462,0.905194,0.837882,0.856274,0.752292,0.811378,0.715887,0.0297615,0.949203,0.0387096,0.029191,0.759593,0.588277,0.0298703,0.292942,0.420829,0.87754,0.592163,0.0300422,0.916456
-1.0,0.045459,0.198984,0.0173327,0.614228,0.02026,0.0332132,0.110267,0.020465,0.0311252,0.815464,0.0157352,0.966631,0.810593,0.558096,0.655574,0.864481,0.830501,0.739077,0.0520658,0.777588,0.841849,0.836331,0.0215502,0.0496652,0.158771,0.0227994,0.564233,0.0525177,0.0162554,0.783299,0.890524,0.499536,0.778156,0.789976,0.934888,0.0352818,0.0315502,0.770081,0.819392,0.222149,0.789778,0.174463,0.964561,0.586606,0.836926,0.662565,0.781206,0.030859,0.795328,0.0484292,0.710071,0.818852,0.734602,0.028046,0.872942,0.903833,0.0377736,0.960159,0.976684,0.721792,0.415475,0.0247764,0.465281,0.872984,0.916348,0.677496,0.0411075,0.861501,0.0156506,0.0749122,0.834729,0.899581,0.819478,0.724505,0.977253,0.0372584,0.0220513,0.968624,0.0143789,0.0154275,0.0304938,0.0328106,0.0155322,0.781918,0.756798,0.764242,0.0175677,0.784045,0.820856,0.152666,0.0327648,0.876241,0.89636,0.848328,0.842914,0.758544,0.845704,0.731796,0.0325576,0.949292,0.0381027,0.0241662,0.747989,0.570333,0.023369,0.308457,0.353488,0.864516,0.523746,0.0284244,0.901106
-1.0,0.0485339,0.188906,0.00746114,0.577396,0.022199,0.0693753,0.0637672,0.0273106,0.0285327,0.835183,0.0216173,0.97216,0.820134,0.533176,0.680321,0.874335,0.80084,0.71505,0.0429006,0.793546,0.783633,0.797538,0.01854,0.0601263,0.158521,0.0269234,0.473298,0.0384184,0.0121046,0.77912,0.869113,0.199786,0.745196,0.754363,0.950807,0.0276819,0.0326334,0.72524,0.858386,0.25643,0.782512,0.115651,0.973132,0.633504,0.821651,0.692891,0.787764,0.0318928,0.831079,0.0539006,0.731321,0.814558,0.709201,0.0388005,0.903752,0.909729,0.0498641,0.965076,0.975528,0.705025,0.469414,0.0261297,0.472221,0.879402,0.887227,0.686421,0.0310814,0.894218,0.0253934,0.0621421,0.830044,0.838845,0.749932,0.701414,0.977732,0.0265367,0.0172632,0.970037,0.0123807,0.0198597,0.0495855,0.0276444,0.0104435,0.757502,0.70533,0.772656,0.043312,0.781814,0.785562,0.167328,0.0199488,0.882559,0.913833,0.872131,0.816896,0.743079,0.841099,0.655325,0.0283264,0.964797,0.0582419,0.0627474,0.77048,0.612043,0.0264051,0.332165,0.430851,0.817495,0.561758,0.0312046,0.913669
-1.0,0.0534335,0.283995,0.00810556,0.600457,0.0327599,0.0657232,0.0843474,0.0335381,0.0284585,0.834232,0.0284393,0.971844,0.833663,0.4947,0.627407,0.681868,0.811438,0.754635,0.0407835,0.755262,0.775767,0.85842,0.0264116,0.0534268,0.236611,0.0209545,0.483245,0.0652354,0.0215051,0.844649,0.902819,0.392841,0.78709,0.850557,0.953362,0.0263019,0.0427122,0.805084,0.84183,0.222122,0.789604,0.451351,0.973756,0.713204,0.820623,0.652589,0.789271,0.0253689,0.862065,0.0346994,0.772861,0.796834,0.797122,0.0333863,0.87572,0.91418,0.0422523,0.965331,0.989835,0.767426,0.535901,0.0294606,0.428758,0.878263,0.906568,0.680641,0.0283851,0.893894,0.0280652,0.124258,0.837784,0.879693,0.73894,0.703713,0.977826,0.0363955,0.0176813,0.971514,0.0116318,0.0168875,0.0450767,0.0243063,0.0135184,0.785174,0.781364,0.809433,0.0558292,0.828548,0.82099,0.175285,0.023604,0.88122,0.901682,0.875598,0.828886,0.774051,0.845186,0.809145,0.0274918,0.952065,0.042176,0.0558325,0.797569,0.629171,0.0271008,0.317097,0.437381,0.868212,0.605109,0.0306676,0.901202
-1.0,0.0572974,0.200201,0.0133629,0.592725,0.0408003,0.0410207,0.131755,0.0232632,0.0415307,0.839423,0.0171829,0.96129,0.832715,0.577392,0.695437,0.828775,0.843713,0.737944,0.0438808,0.727215,0.838655,0.839163,0.0231722,0.0619277,0.211245,0.0283603,0.590132,0.0600195,0.0209729,0.851535,0.884178,0.497332,0.784183,0.81982,0.956028,0.0330013,0.0473698,0.757997,0.873847,0.297816,0.782747,0.23332,0.964955,0.661001,0.807013,0.710118,0.806047,0.0343489,0.837942,0.0463264,0.778323,0.843065,0.758324,0.0301294,0.871268,0.898337,0.0336457,0.966622,0.972296,0.812338,0.583374,0.0248887,0.534163,0.884652,0.874977,0.661099,0.0361883,0.8563,0.026496,0.0856803,0.863285,0.898633,0.751153,0.733774,0.976074,0.0438369,0.0222475,0.965554,0.0125165,0.0282439,0.0410447,0.0345105,0.0192276,0.763725,0.799628,0.813813,0.0273393,0.79921,0.849959,0.164822,0.034031,0.893656,0.894491,0.857659,0.839154,0.776617,0.849688,0.709444,0.0272434,0.953659,0.0488491,0.0264479,0.746549,0.615834,0.0254395,0.316301,0.381555,0.855325,0.588414,0.0325686,0.886311
-1.0,0.067939,0.303186,0.00767065,0.588103,0.0647391,0.0641862,0.0826685,0.0242365,0.0395712,0.883886,0.0219932,0.961087,0.810749,0.613224,0.615063,0.736998,0.801732,0.77038,0.0608462,0.79823,0.811725,0.883975,0.0270316,0.0585139,0.240249,0.0276167,0.494815,0.0775686,0.0232212,0.817163,0.8795,0.368255,0.794538,0.842266,0.952619,0.0524048,0.0402383,0.733566,0.858888,0.245383,0.775593,0.296831,0.95672,0.709867,0.836269,0.641922,0.775476,0.0380088,0.849655,0.0637583,0.74781,0.86649,0.760846,0.0462125,0.867674,0.880625,0.0395679,0.951687,0.971202,0.753867,0.480637,0.0378207,0.541415,0.845733,0.892385,0.681708,0.0449299,0.835867,0.0394412,0.129353,0.82257,0.840037,0.810297,0.729788,0.97103,0.0803394,0.0188205,0.955036,0.015659,0.0194819,0.0601428,0.0321453,0.0187176,0.767016,0.791325,0.822618,0.0519527,0.832769,0.792179,0.197756,0.0279643,0.912218,0.894342,0.866572,0.829016,0.754719,0.844225,0.822542,0.0271231,0.957171,0.0500982,0.0534714,0.812487,0.66269,0.0364552,0.383516,0.408532,0.850382,0.610585,0.0331932,0.892965
-1.0,0.0484406,0.198136,0.00748257,0.607414,0.0433137,0.0496793,0.194677,0.0216728,0.0289708,0.824737,0.0151349,0.964746,0.799095,0.521852,0.661027,0.803082,0.828188,0.771522,0.0537709,0.790962,0.854239,0.879663,0.0331762,0.0457038,0.209454,0.0206233,0.583041,0.0476337,0.0178868,0.879475,0.895367,0.441922,0.81225,0.867551,0.951283,0.0288522,0.046427,0.781392,0.847194,0.250589,0.791919,0.29323,0.975431,0.665055,0.816879,0.693934,0.795839,0.0307274,0.860649,0.0282258,0.694909,0.85918,0.772161,0.0228755,0.876394,0.914228,0.040632,0.961751,0.980376,0.777628,0.571279,0.0222459,0.445322,0.85459,0.908229,0.667474,0.0256751,0.866943,0.0244476,0.0815787,0.851288,0.894088,0.764898,0.789994,0.977726,0.0296587,0.0168339,0.972353,0.0118874,0.0175911,0.0300777,0.0297997,0.0152377,0.813742,0.846607,0.803335,0.0243711,0.820649,0.83868,0.127915,0.0231593,0.871114,0.919581,0.832511,0.858096,0.78952,0.862825,0.752214,0.024646,0.960721,0.0313915,0.0334541,0.764274,0.603633,0.0326934,0.258527,0.398343,0.876212,0.618083,0.0236639,0.9038
-1.0,0.0526003,0.178935,0.0105398,0.651277,0.0307137,0.0431696,0.104351,0.0283629,0.0354667,0.853885,0.022226,0.966205,0.835311,0.542874,0.709063,0.865478,0.829105,0.743868,0.062386,0.79159,0.835074,0.800516,0.0216892,0.0551509,0.180075,0.0190476,0.655419,0.0568491,0.022388,0.796365,0.908047,0.597274,0.730465,0.769379,0.956453,0.0318274,0.0267944,0.713613,0.86548,0.245838,0.75492,0.176141,0.969008,0.55615,0.841539,0.667648,0.820019,0.0323758,0.844121,0.03225,0.763848,0.868513,0.755975,0.0290056,0.891723,0.90722,0.0363894,0.962273,0.981553,0.758665,0.521294,0.0302852,0.388012,0.899852,0.922432,0.648253,0.0350073,0.8815,0.0308261,0.0971371,0.883693,0.872597,0.784046,0.741052,0.977606,0.044406,0.0161953,0.969364,0.01261,0.0211865,0.0375474,0.0325106,0.0169303,0.824527,0.756388,0.775358,0.0337645,0.808733,0.811939,0.156312,0.0268299,0.86298,0.90438,0.867744,0.791195,0.775429,0.848406,0.561254,0.0201841,0.959914,0.0352278,0.048397,0.798275,0.616664,0.0387546,0.223846,0.292865,0.842728,0.551367,0.0268978,0.877249
-1.0,0.0475043,0.236632,0.0528849,0.664755,0.0225467,0.055059,0.254196,0.018736,0.0251558,0.818758,0.018273,0.971286,0.840671,0.66174,0.604397,0.83822,0.820032,0.771839,0.0462578,0.770754,0.835641,0.906625,0.0178601,0.0488311,0.186124,0.030527,0.567863,0.0562226,0.0196337,0.795739,0.888234,0.488586,0.808455,0.800361,0.946323,0.0336658,0.0383839,0.77296,0.906646,0.2308,0.788497,0.331932,0.966723,0.714183,0.815156,0.66308,0.79565,0.0288973,0.819766,0.0483602,0.782518,0.868477,0.792908,0.0327808,0.879401,0.902303,0.0373909,0.963842,0.98231,0.769526,0.556366,0.022573,0.527315,0.878438,0.903302,0.742782,0.0310243,0.866653,0.0310788,0.0582669,0.857624,0.880003,0.735705,0.746911,0.975565,0.0308909,0.0151014,0.970338,0.0130971,0.0178137,0.0678399,0.030141,0.0129016,0.813635,0.782921,0.813503,0.0289959,0.814449,0.851013,0.20521,0.0209874,0.884758,0.892318,0.873599,0.847751,0.841151,0.874642,0.690577,0.0236808,0.961165,0.0321827,0.0392281,0.8046,0.623566,0.0260389,0.307524,0.462253,0.892554,0.563893,0.0275621,0.895053
-1.0,0.0504153,0.219,0.0134154,0.577156,0.0380559,0.0299493,0.184132,0.0249796,0.0346253,0.860089,0.01685,0.971852,0.81141,0.564228,0.634371,0.825453,0.819292,0.737256,0.0485921,0.741141,0.789952,0.84634,0.0217898,0.0558256,0.208113,0.040034,0.644994,0.0573803,0.0171328,0.810024,0.886693,0.474819,0.512408,0.804024,0.950443,0.0295413,0.0429493,0.719293,0.844845,0.307571,0.756063,0.399616,0.968414,0.679101,0.781556,0.646988,0.771881,0.0377884,0.86522,0.0443948,0.800597,0.821227,0.730557,0.0342852,0.897706,0.913612,0.0336617,0.969584,0.981936,0.747065,0.516915,0.0310459,0.487324,0.867076,0.914609,0.684767,0.0359825,0.870179,0.0199947,0.108244,0.858328,0.831717,0.774392,0.777284,0.977906,0.0407779,0.0261824,0.968261,0.0125416,0.0214458,0.0296313,0.0370293,0.0171141,0.792627,0.767487,0.746596,0.022741,0.76941,0.767891,0.143498,0.03154,0.904757,0.93291,0.864019,0.808117,0.75682,0.830572,0.701859,0.0289948,0.958823,0.0460189,0.0221034,0.763941,0.620463,0.0338516,0.170387,0.397878,0.818467,0.591292,0.0248816,0.914208
-1.0,0.0468676,0.200862,0.0125829,0.450851,0.0348128,0.0318392,0.0865701,0.0194066,0.0264057,0.799515,0.0172712,0.964981,0.77685,0.497265,0.619516,0.853683,0.784399,0.696687,0.0374418,0.747608,0.732464,0.848058,0.0210957,0.0578791,0.188632,0.0216711,0.499473,0.0467601,0.0233422,0.744856,0.865415,0.31587,0.732027,0.766255,0.949537,0.0358653,0.0345694,0.739852,0.851763,0.233461,0.679485,0.128107,0.971535,0.58445,0.840185,0.714202,0.76108,0.0317876,0.817737,0.0278077,0.71291,0.796276,0.753214,0.0231479,0.879599,0.913741,0.0326949,0.969274,0.967929,0.733121,0.434696,0.0221282,0.39797,0.833849,0.920876,0.617354,0.036168,0.913605,0.0185918,0.0891052,0.791418,0.833886,0.68064,0.683585,0.974503,0.0360248,0.0198664,0.964878,0.0146564,0.0324814,0.0318179,0.0308727,0.017061,0.74891,0.724524,0.789507,0.0242428,0.772709,0.735957,0.168065,0.0307605,0.834555,0.915121,0.847012,0.843774,0.686762,0.828665,0.722695,0.0312792,0.960083,0.0332759,0.0259623,0.7145,0.576082,0.025596,0.212933,0.372058,0.809382,0.519789,0.0322406,0.895932
-1.0,0.0524842,0.172338,0.011331,0.570925,0.0264894,0.031724,0.173202,0.0204597,0.034831,0.818287,0.0173305,0.964701,0.840063,0.336001,0.677629,0.877766,0.785931,0.723062,0.048688,0.742737,0.785818,0.845532,0.0249599,0.0579812,0.181508,0.0328255,0.548767,0.0492172,0.0274932,0.807475,0.876005,0.440112,0.776624,0.831386,0.952413,0.0309675,0.0430799,0.75506,0.85482,0.255583,0.779374,0.236772,0.968362,0.65741,0.883925,0.654597,0.78669,0.0347224,0.831818,0.0339623,0.728598,0.815378,0.746668,0.0325254,0.864916,0.908072,0.0333454,0.965759,0.981306,0.733796,0.494833,0.0226124,0.436703,0.886414,0.895017,0.632688,0.0334421,0.899882,0.0201381,0.0697224,0.831011,0.865287,0.650644,0.672872,0.9752,0.0422549,0.0169896,0.965347,0.0117753,0.0233661,0.0382829,0.0336916,0.0153741,0.80651,0.773924,0.799347,0.0202121,0.80207,0.850781,0.172081,0.0254984,0.874048,0.894876,0.835685,0.813056,0.77387,0.865247,0.675892,0.0244499,0.954363,0.0441272,0.0207974,0.749256,0.604274,0.0313713,0.227146,0.346175,0.82843,0.584757,0.0285293,0.893375
-1.0,0.0548332,0.218865,0.0444848,0.52442,0.0458954,0.0311936,0.118579,0.0174694,0.032865,0.805321,0.0144089,0.959477,0.849832,0.520415,0.557798,0.829037,0.782062,0.716021,0.0725895,0.822386,0.768158,0.860793,0.0227782,0.0602678,0.189516,0.030365,0.621789,0.0567173,0.022442,0.769946,0.893011,0.564893,0.777155,0.800611,0.948946,0.0485144,0.0326435,0.733783,0.853219,0.295186,0.757621,0.240281,0.96127,0.667886,0.818045,0.618402,0.804825,0.0371169,0.818206,0.0225911,0.677371,0.813813,0.711884,0.0248122,0.893134,0.898115,0.0372603,0.956688,0.967256,0.653208,0.548511,0.0205034,0.460408,0.844988,0.902221,0.648065,0.0411563,0.855353,0.0244398,0.103152,0.822124,0.90245,0.750316,0.676907,0.975441,0.0449836,0.0280821,0.964108,0.0151444,0.0232523,0.0366772,0.0315475,0.570075,0.770302,0.799235,0.810753,0.0246997,0.795437,0.761339,0.186523,0.0321568,0.862768,0.883784,0.877962,0.85284,0.739721,0.829637,0.839963,0.0339457,0.937815,0.0391874,0.0375369,0.761215,0.646321,0.0478714,0.2771,0.331383,0.83572,0.573103,0.0334434,0.867658
-1.0,0.0420469,0.324025,0.00978477,0.553259,0.0234987,0.0485835,0.143549,0.014356,0.0431876,0.836888,0.0174766,0.971601,0.822662,0.520298,0.640362,0.568624,0.802861,0.718762,0.0416731,0.823386,0.807842,0.927248,0.0173402,0.0522836,0.234462,0.016334,0.254028,0.0463279,0.0244937,0.817548,0.88813,0.148415,0.80815,0.803266,0.949834,0.0281904,0.0313103,0.718733,0.873184,0.229023,0.792647,0.43217,0.970241,0.619008,0.831424,0.68546,0.801407,0.031717,0.831998,0.0390035,0.68771,0.869561,0.727822,0.0404778,0.883671,0.917322,0.0334599,0.963326,0.977704,0.764362,0.44301,0.0248937,0.522845,0.846051,0.901106,0.666234,0.0286564,0.879537,0.0204709,0.100132,0.850877,0.867026,0.759396,0.724025,0.976445,0.0300253,0.0170412,0.975958,0.0119132,0.0188139,0.0327778,0.022901,0.0115738,0.820321,0.787553,0.791124,0.0211781,0.807191,0.803013,0.145389,0.0228653,0.874167,0.899952,0.899498,0.843181,0.810048,0.867033,0.84475,0.0288991,0.971651,0.0372191,0.0276693,0.770049,0.576734,0.0273444,0.286094,0.34389,0.857605,0.594843,0.0287357,0.906586
-1.0,0.0434693,0.218799,0.031179,0.606504,0.0248606,0.0450275,0.100809,0.0165003,0.0229353,0.818871,0.0213857,0.968399,0.792912,0.62847,0.625003,0.848615,0.824974,0.736112,0.0427438,0.781855,0.823799,0.905307,0.0201951,0.0539247,0.180742,0.0262185,0.658424,0.0713943,0.016692,0.814141,0.899734,0.58404,0.815769,0.84895,0.949573,0.0399602,0.0324732,0.751737,0.865817,0.270198,0.77672,0.269294,0.970564,0.693458,0.845392,0.605133,0.810174,0.0348247,0.831146,0.0548755,0.72397,0.855516,0.762815,0.0251329,0.88103,0.930073,0.0376864,0.966268,0.977032,0.756837,0.44269,0.0226224,0.475617,0.85383,0.90257,0.714282,0.0338046,0.900719,0.0259938,0.0989941,0.836669,0.860375,0.757146,0.787992,0.97671,0.0267177,0.0168037,0.974384,0.0123363,0.018201,0.025795,0.0393662,0.0164472,0.765257,0.808841,0.833585,0.0297488,0.834843,0.818719,0.187482,0.0274594,0.889015,0.910327,0.853855,0.828026,0.78488,0.86631,0.66456,0.0283443,0.969946,0.0395273,0.0315043,0.783234,0.638464,0.0246717,0.358913,0.346648,0.868173,0.564756,0.0256713,0.913494
-1.0,0.0573021,0.211981,0.0568702,0.56262,0.0453626,0.080345,0.220554,0.0359199,0.0405873,0.817058,0.0321823,0.956131,0.813213,0.535615,0.645977,0.878551,0.843682,0.753639,0.126331,0.778007,0.80158,0.858143,0.0241838,0.0692519,0.221858,0.0494863,0.600423,0.0628857,0.0266673,0.82859,0.882753,0.4809,0.787715,0.787211,0.948672,0.0391415,0.0382357,0.696491,0.812292,0.279156,0.799893,0.184558,0.964478,0.617904,0.77618,0.775214,0.762588,0.0415758,0.841929,0.0622633,0.754418,0.82087,0.724908,0.0530037,0.889369,0.904329,0.0384718,0.95865,0.97546,0.704448,0.486585,0.0346861,0.502534,0.847572,0.904212,0.67557,0.0457901,0.839685,0.0446306,0.0814872,0.867234,0.877479,0.740819,0.745323,0.968501,0.0716333,0.0223605,0.957596,0.0147466,0.0468459,0.0752323,0.0519904,0.0226335,0.801274,0.777049,0.771612,0.052497,0.826903,0.760219,0.203025,0.0333648,0.852657,0.906107,0.873767,0.888629,0.726709,0.830752,0.752104,0.0315772,0.946238,0.0604472,0.0467184,0.70943,0.626365,0.0488726,0.194319,0.346046,0.835637,0.571293,0.0308786,0.891303
