class,cg27413732,cg07804728,cg20716209,cg26864230,cg21946667,cg24046864,cg21051964,cg19212550,cg17590135,cg21948655,cg22407458,cg01338084,cg04500632,cg10462643,cg05415871,cg11693709,cg27009008,cg10334121,cg17492891,cg10678486,cg27349795,cg25141069,cg05835416,cg13590117,cg23099959,cg26996201,cg23018039,cg05714219,cg08957018,cg12624829,cg07676859,cg02061431,cg04704634,cg22052948,cg06475503,cg14862260,cg01248426,cg26916609,cg05634428,cg25986322,cg04875128,cg22641350,cg10150615,cg26154534,cg09545123,cg23843090,cg11354603,cg18764516,cg02515103,cg11851429,cg03760191,cg02825728,cg06359059,cg05241830,cg06804311,cg20488820,cg08185095,cg15004938,cg20416129,cg27627006,cg05482498,cg05115468,cg01970427,cg00656478,cg22850234,cg26333652,cg05419984,cg15094912,cg04992576,cg14640772,cg05212836,cg19722347,cg05497345,cg17371436,cg13969273,cg13956443,cg09278980,cg05070626,cg11969637,cg22209441,cg19958866,cg24800175,cg12698628,cg14332346,cg11826324,cg03068376,cg08327690,cg00855396,cg02000145,cg22867629,cg00949670,cg19998533,cg12559685,cg08118581,cg21492137,cg17208530,cg02558362,cg27138727,cg02255700,cg23668257,cg20578893,cg01918222,cg22541336,cg21375869,cg07871971,cg26435172,cg23008404,cg22498143,cg26362488,cg00985564,cg08642716,cg11323483,cg15879426,cg18020955,cg04475375,cg03087607,cg10599951,cg14992768,cg21149764,cg27237541,cg26614578,cg26820845,cg06490988,cg05886952,cg19747632
4.0,0.0538163,0.91035,0.022027,0.025251,0.768866,0.875287,0.946302,0.772999,0.971693,0.854635,0.396303,0.0242613,0.905244,0.856339,0.953661,0.694244,0.011173,0.873308,0.0151868,0.03519,0.0242435,0.0173277,0.612674,0.956729,0.889193,0.0114128,0.927663,0.0236889,0.0139527,0.0223924,0.649773,0.0709368,0.848916,0.516879,0.948132,0.864714,0.624463,0.746799,0.641,0.767296,0.457962,0.950273,0.0383329,0.0932767,0.0546212,0.880596,0.798016,0.0223001,0.027352,0.00931104,0.928752,0.691715,0.0226737,0.811809,0.980439,0.0888804,0.647662,0.795391,0.842431,0.2285,0.109602,0.0256765,0.937201,0.788737,0.0274132,0.634665,0.0468332,0.0284004,0.84777,0.0453758,0.0341811,0.895185,0.0941466,0.0271319,0.0258538,0.869346,0.207272,0.0275468,0.714093,0.66481,0.0256593,0.0283477,0.462787,0.00788762,0.79154,0.0318934,0.0143702,0.913189,0.0474623,0.742815,0.0225606,0.5005,0.876207,0.876487,0.847953,0.770671,0.55795,0.038634,0.0642066,0.0413417,0.905142,0.506603,0.889273,0.178866,0.880525,0.517756,0.847632,0.558073,0.0252961,0.897523,0.780367,0.902454,0.964842,0.493828,0.0709863,0.310248,0.932032,0.755123,0.91862,0.588545,0.0270114,0.054992,0.134804,0.0133754,0.0494075
4.0,0.0458345,0.923627,0.0227424,0.0296111,0.800322,0.882039,0.95297,0.808927,0.967254,0.864493,0.479459,0.0165881,0.909819,0.873032,0.922317,0.678625,0.0108659,0.878239,0.015104,0.0418003,0.0244516,0.0121977,0.65194,0.964765,0.889937,0.0347711,0.940991,0.0259647,0.0229327,0.0359123,0.645074,0.0588286,0.8105,0.573416,0.950947,0.893031,0.667356,0.959168,0.557388,0.751819,0.48819,0.928715,0.0668956,0.188345,0.0367999,0.901167,0.835769,0.0169646,0.0204357,0.404408,0.949106,0.725152,0.0161506,0.81528,0.985568,0.100806,0.708459,0.772405,0.862737,0.208688,0.101609,0.0205494,0.92924,0.891215,0.0230346,0.667217,0.0605298,0.0332939,0.853364,0.074794,0.0283852,0.910124,0.09078,0.0278987,0.0170677,0.881002,0.237353,0.0443952,0.677487,0.719656,0.0317287,0.0262147,0.327586,0.00376308,0.717403,0.0378147,0.0104743,0.911396,0.0205299,0.753026,0.0211039,0.537697,0.907777,0.871137,0.873217,0.770673,0.529041,0.0295618,0.0536848,0.0402197,0.925377,0.515541,0.882396,0.195991,0.897215,0.514781,0.852479,0.0322673,0.0232743,0.884602,0.823465,0.901645,0.975017,0.521591,0.0779149,0.32451,0.928023,0.747382,0.923474,0.565387,0.0500371,0.063121,0.147026,0.0126945,0.0426157
4.0,0.0341556,0.911836,0.0293586,0.032775,0.778454,0.805621,0.898562,0.832315,0.940077,0.820206,0.466897,0.0285834,0.877991,0.878195,0.942543,0.637064,0.0111435,0.860375,0.0170635,0.0368926,0.0280276,0.0199617,0.650524,0.939602,0.916521,0.019471,0.918011,0.0328588,0.0166806,0.02781,0.657953,0.0648103,0.789247,0.511976,0.950293,0.891857,0.632915,0.958071,0.592238,0.737861,0.503607,0.943068,0.0306911,0.13908,0.0392105,0.850557,0.802669,0.0188106,0.0263069,0.0168245,0.916319,0.745937,0.0239158,0.836352,0.97958,0.120369,0.566651,0.697049,0.871679,0.346698,0.129749,0.0252426,0.92875,0.850842,0.0241964,0.665651,0.048515,0.0284614,0.849211,0.0620885,0.0329546,0.902167,0.116926,0.0272543,0.0235223,0.888158,0.293833,0.0375074,0.710081,0.694869,0.0229624,0.0478676,0.0395343,0.04003,0.714624,0.02835,0.0393386,0.905384,0.0244532,0.726613,0.0230891,0.561522,0.839249,0.854597,0.841609,0.804737,0.448808,0.0285891,0.0644701,0.0534073,0.935057,0.537173,0.881598,0.151521,0.859283,0.520267,0.834902,0.0411033,0.0175425,0.89753,0.764706,0.880377,0.963849,0.453924,0.0792805,0.353142,0.925447,0.753929,0.914375,0.595062,0.0226176,0.0565009,0.294973,0.0139205,0.0279052
4.0,0.0412491,0.602575,0.0189387,0.0303597,0.77706,0.778043,0.80403,0.838959,0.959822,0.841339,0.196647,0.0178706,0.913656,0.457252,0.69516,0.478198,0.00802052,0.371389,0.0156987,0.0405027,0.0186832,0.0149208,0.412419,0.802684,0.91926,0.0109294,0.935508,0.0236751,0.0156248,0.0649845,0.257181,0.163066,0.810981,0.332535,0.955253,0.939341,0.271584,0.962241,0.913958,0.800131,0.282047,0.724933,0.0572522,0.261885,0.0470087,0.498342,0.339468,0.0168638,0.0197638,0.0111249,0.821413,0.626582,0.0174864,0.865652,0.983636,0.232543,0.307735,0.819715,0.891505,0.419118,0.102526,0.0201723,0.951732,0.920085,0.0143711,0.40945,0.0809138,0.0284348,0.854339,0.113574,0.0297614,0.895072,0.119136,0.0283012,0.0178599,0.872875,0.167766,0.083841,0.714903,0.731898,0.0197306,0.0334647,0.0435281,0.0056655,0.754574,0.0333946,0.0156928,0.939769,0.0206438,0.54355,0.0230913,0.408377,0.843845,0.894851,0.825113,0.699632,0.315466,0.0339918,0.0456259,0.0368584,0.927364,0.522707,0.896459,0.398808,0.858906,0.513955,0.384269,0.033602,0.0177294,0.889689,0.799147,0.871497,0.973893,0.169791,0.130982,0.12843,0.925488,0.62465,0.902192,0.699317,0.0295999,0.0465589,0.248611,0.0125724,0.0336117
4.0,0.0517382,0.903094,0.02579,0.0162466,0.821871,0.844357,0.949182,0.863239,0.946057,0.856371,0.448126,0.0260988,0.901335,0.877138,0.974293,0.692061,0.00915011,0.88605,0.0157953,0.0444529,0.0232877,0.0162566,0.650501,0.933333,0.906696,0.00956868,0.929397,0.0262256,0.0232208,0.0279826,0.668698,0.0505098,0.822109,0.648477,0.945918,0.835246,0.575385,0.9584,0.583871,0.778207,0.48405,0.962933,0.0417657,0.125638,0.024222,0.874192,0.867535,0.019949,0.0383919,0.010877,0.950551,0.710589,0.0207186,0.834425,0.980861,0.0978723,0.620942,0.760252,0.829041,0.193373,0.139928,0.0221804,0.924381,0.82122,0.0156243,0.687695,0.0575158,0.0342147,0.814536,0.0611173,0.0296706,0.888482,0.119251,0.0193783,0.0217824,0.898487,0.352051,0.0461243,0.672189,0.644123,0.0176984,0.0228362,0.423067,0.00285339,0.736464,0.0285211,0.0314017,0.913859,0.0329344,0.761406,0.0256488,0.479007,0.922772,0.897913,0.832099,0.719752,0.526641,0.0361321,0.0383122,0.0369118,0.931243,0.52238,0.891767,0.166783,0.903372,0.515709,0.862318,0.0375277,0.0207757,0.911631,0.799459,0.901907,0.97277,0.528558,0.066671,0.265052,0.922635,0.824129,0.932901,0.682569,0.0393507,0.050712,0.101018,0.0113655,0.0338446
4.0,0.044847,0.88811,0.0242784,0.0281199,0.845422,0.891409,0.955332,0.806039,0.954912,0.873672,0.5077,0.0299562,0.891589,0.877248,0.929526,0.755874,0.0125833,0.900011,0.0220869,0.0318079,0.0256023,0.0211742,0.605517,0.89618,0.895511,0.0124598,0.940578,0.0282854,0.018539,0.0216738,0.678105,0.0658092,0.802949,0.693217,0.941462,0.890205,0.673843,0.792816,0.730099,0.833597,0.509555,0.91891,0.0464247,0.120668,0.0498743,0.869241,0.7957,0.0211252,0.0246469,0.0239243,0.943356,0.838351,0.0285078,0.840076,0.981865,0.137648,0.304608,0.796196,0.868513,0.382258,0.203186,0.0206807,0.924121,0.844024,0.0247499,0.666621,0.0629645,0.0241313,0.834196,0.0420616,0.0282053,0.888461,0.106287,0.0272673,0.0251647,0.891312,0.399402,0.0433122,0.738123,0.766644,0.0202928,0.207445,0.0282336,0.0274444,0.68375,0.0312589,0.0279397,0.922522,0.0260738,0.780391,0.0236515,0.509964,0.916239,0.865241,0.839359,0.786486,0.461901,0.0313455,0.0595409,0.0477512,0.937731,0.552248,0.88336,0.278668,0.902866,0.494951,0.878817,0.0495522,0.0211867,0.926943,0.789787,0.889212,0.955597,0.527315,0.0732275,0.389247,0.91974,0.719462,0.928295,0.741209,0.0274721,0.0452476,0.428731,0.0118988,0.0361307
4.0,0.0535899,0.911111,0.0323935,0.0325885,0.827963,0.862956,0.946413,0.855686,0.958308,0.86264,0.520256,0.0179939,0.881434,0.914345,0.949824,0.7408,0.0102028,0.891212,0.0141712,0.0332877,0.0225449,0.0192753,0.600539,0.883249,0.917794,0.0148195,0.931504,0.0253537,0.0158078,0.0232828,0.638287,0.0836204,0.810816,0.61166,0.952409,0.895339,0.674517,0.963794,0.657965,0.822152,0.523191,0.95354,0.0413225,0.13528,0.0373861,0.834572,0.8743,0.016829,0.0266046,0.0192818,0.941768,0.758383,0.020108,0.831612,0.984056,0.121018,0.497928,0.782156,0.853239,0.377097,0.0909206,0.0232185,0.931174,0.865939,0.0323281,0.671828,0.0620944,0.0245885,0.855296,0.0568426,0.0279521,0.901307,0.102867,0.0222132,0.0218807,0.894514,0.35753,0.0557544,0.719409,0.696982,0.0179145,0.044312,0.0386309,0.026425,0.695708,0.0324652,0.0478047,0.910154,0.023715,0.805501,0.0199631,0.551496,0.887269,0.844025,0.86009,0.753701,0.473251,0.0339139,0.0588897,0.0463366,0.953269,0.601622,0.876735,0.156947,0.89467,0.597669,0.871413,0.128987,0.0188647,0.915031,0.794687,0.903547,0.968817,0.437851,0.0626503,0.274928,0.916515,0.717525,0.926061,0.647305,0.0255934,0.077601,0.401182,0.012113,0.0450457
4.0,0.0536373,0.907194,0.0239927,0.0647979,0.819218,0.799562,0.948539,0.784241,0.919236,0.872695,0.471864,0.0175274,0.878428,0.852396,0.967451,0.668956,0.0105773,0.894416,0.0185265,0.0344202,0.0229048,0.0230014,0.665939,0.899472,0.907808,0.0144939,0.914728,0.0240138,0.0169323,0.0228856,0.684733,0.0582265,0.726932,0.611673,0.952496,0.89071,0.548541,0.963281,0.624907,0.7866,0.538639,0.973503,0.0375494,0.090038,0.0914682,0.835244,0.817518,0.0195252,0.0234013,0.0216474,0.953369,0.649449,0.0231272,0.752002,0.984111,0.0711797,0.626123,0.727857,0.801887,0.343293,0.114097,0.0237798,0.929956,0.805126,0.0271564,0.719049,0.0548797,0.0214169,0.786148,0.0591654,0.0299491,0.864183,0.114154,0.021686,0.025215,0.867805,0.371994,0.0310731,0.697185,0.651071,0.0265402,0.0864427,0.0364683,0.0332151,0.635746,0.0315296,0.0397199,0.890182,0.0328545,0.749984,0.0210633,0.470774,0.860686,0.849735,0.823394,0.720315,0.418976,0.0315231,0.0549832,0.0435223,0.917698,0.482097,0.870096,0.227399,0.885892,0.472524,0.852958,0.105823,0.01771,0.898064,0.76172,0.893637,0.973236,0.496564,0.0552176,0.312636,0.934066,0.638123,0.909142,0.485605,0.0280335,0.0447389,0.27474,0.013153,0.0360256
4.0,0.0557319,0.923272,0.0162824,0.0194725,0.81066,0.834224,0.964233,0.828266,0.961844,0.850163,0.432168,0.0191774,0.900862,0.882077,0.97193,0.73471,0.0127026,0.892313,0.0155853,0.0318688,0.0214673,0.0122809,0.699427,0.969051,0.876447,0.00947,0.916739,0.0219006,0.0192971,0.0216638,0.744148,0.0671202,0.818148,0.682937,0.954058,0.927949,0.603943,0.960949,0.497321,0.811709,0.556621,0.960035,0.0406753,0.138056,0.0183133,0.86218,0.84369,0.0156282,0.0157684,0.0127442,0.949242,0.807858,0.0176737,0.829683,0.988494,0.084772,0.689064,0.751219,0.836471,0.184526,0.133802,0.035648,0.930711,0.795251,0.0188899,0.745192,0.0484524,0.0171599,0.819954,0.0543599,0.0204322,0.885077,0.0619756,0.030155,0.0247932,0.862806,0.351309,0.0361812,0.679512,0.670315,0.017403,0.0262242,0.452895,0.00251903,0.76841,0.031399,0.0127977,0.909485,0.0188901,0.705746,0.0131293,0.428297,0.918878,0.820871,0.784838,0.682241,0.570163,0.0341267,0.0501273,0.0209637,0.930168,0.572515,0.886163,0.191647,0.916743,0.532294,0.826822,0.0225538,0.0164357,0.906466,0.81199,0.890291,0.973417,0.580282,0.0779997,0.350973,0.93519,0.665642,0.909284,0.606075,0.0397421,0.0448103,0.187239,0.0115404,0.0292445
4.0,0.0553499,0.928547,0.0209494,0.0179911,0.787365,0.827912,0.941771,0.789924,0.947571,0.889458,0.385174,0.0164691,0.906935,0.831275,0.968588,0.660246,0.00904388,0.891378,0.0372494,0.0510252,0.0196386,0.0147238,0.65731,0.958093,0.915147,0.0128378,0.914361,0.0240869,0.0138298,0.0205247,0.549689,0.0761369,0.791629,0.531501,0.947525,0.94612,0.628584,0.963037,0.531699,0.744472,0.482637,0.959787,0.0561505,0.104966,0.0266751,0.847215,0.748835,0.0191303,0.0216803,0.0141818,0.947133,0.673429,0.0157288,0.820537,0.986982,0.0914024,0.678928,0.729629,0.854466,0.237548,0.131201,0.020794,0.92559,0.771806,0.0175748,0.616184,0.0582614,0.0290782,0.796323,0.073017,0.0199136,0.653949,0.0936841,0.0262587,0.0192637,0.884955,0.186437,0.0536787,0.610771,0.668738,0.0207708,0.222143,0.308071,0.00538223,0.71796,0.03605,0.0154966,0.893863,0.0141855,0.787707,0.024143,0.468607,0.880104,0.889092,0.843658,0.717745,0.509217,0.0387517,0.0292975,0.0345326,0.93475,0.49752,0.890736,0.128605,0.879982,0.479635,0.894213,0.0340399,0.0218889,0.895694,0.762532,0.867923,0.974579,0.419798,0.10909,0.239327,0.922378,0.770008,0.921392,0.575086,0.0461306,0.0435975,0.0985433,0.00658795,0.0268459
4.0,0.0508666,0.922752,0.0215191,0.0364468,0.82205,0.84101,0.932348,0.779209,0.942126,0.857625,0.472117,0.0160284,0.911147,0.842708,0.958747,0.650349,0.00934707,0.885485,0.0135634,0.0372054,0.0278984,0.0146899,0.602722,0.937371,0.903905,0.0118353,0.902089,0.0256387,0.0189142,0.0208574,0.649851,0.0610976,0.801057,0.571993,0.949863,0.890026,0.617234,0.964715,0.565706,0.785058,0.514121,0.941506,0.0444392,0.0819874,0.040995,0.87555,0.797736,0.0219596,0.0187928,0.00796253,0.937069,0.755651,0.0178062,0.798268,0.984187,0.0755281,0.43652,0.740754,0.864795,0.307736,0.117714,0.0217872,0.922828,0.82644,0.0172516,0.682396,0.0504516,0.0262118,0.826528,0.0557205,0.0283306,0.882439,0.0980727,0.0240782,0.0206264,0.888201,0.264039,0.0344869,0.720982,0.707356,0.02168,0.0889868,0.0380961,0.0175178,0.725328,0.0293303,0.0381149,0.898441,0.024568,0.772582,0.016083,0.557567,0.914235,0.844508,0.844192,0.750616,0.353317,0.0372146,0.0443565,0.0470442,0.908185,0.559559,0.886819,0.195742,0.885562,0.497676,0.873286,0.0408222,0.021448,0.947388,0.800348,0.851321,0.972067,0.456386,0.0858898,0.300701,0.928689,0.709461,0.909103,0.624287,0.0447412,0.0415488,0.284965,0.0157462,0.0377135
4.0,0.0550037,0.887957,0.0635891,0.0305321,0.808168,0.858372,0.939722,0.775338,0.963445,0.833968,0.392289,0.0202926,0.894383,0.849262,0.96887,0.716722,0.00938009,0.90281,0.025344,0.0262076,0.0206276,0.0183009,0.596664,0.969158,0.908757,0.0144158,0.921996,0.0303884,0.0271385,0.0290398,0.660749,0.0650438,0.789519,0.628078,0.951039,0.85851,0.621266,0.96877,0.555148,0.785159,0.506672,0.964137,0.060658,0.129967,0.0469137,0.892357,0.872807,0.0187427,0.0203966,0.0157134,0.909193,0.71502,0.0192764,0.815702,0.98147,0.107577,0.566447,0.763266,0.864877,0.211514,0.137493,0.0209041,0.903737,0.826318,0.0242159,0.728803,0.0775317,0.0255387,0.840251,0.0884329,0.0348076,0.916629,0.0928615,0.0288118,0.0140767,0.904428,0.276204,0.044296,0.750452,0.671182,0.0196007,0.0260891,0.464995,0.00662992,0.728532,0.0281938,0.0189689,0.875753,0.0365243,0.751859,0.0249383,0.406434,0.846721,0.880361,0.799592,0.703678,0.587536,0.0304407,0.0352036,0.0494567,0.917785,0.477606,0.891514,0.201905,0.85558,0.481347,0.875751,0.0374324,0.0186593,0.880948,0.803742,0.866151,0.970966,0.558005,0.0864856,0.251643,0.935192,0.810251,0.93562,0.546757,0.0476253,0.0378425,0.153814,0.0123151,0.0309973
4.0,0.0532231,0.90199,0.0239633,0.0351,0.813065,0.854652,0.939623,0.8378,0.943605,0.851536,0.395874,0.0204301,0.897324,0.839842,0.957565,0.692026,0.0101826,0.870595,0.0149085,0.0304854,0.0253822,0.0188037,0.634345,0.953965,0.894466,0.0213105,0.938401,0.0231499,0.0172597,0.0205529,0.694935,0.0528772,0.802208,0.633103,0.956632,0.895725,0.620644,0.960585,0.592867,0.793016,0.542842,0.960742,0.0459759,0.115819,0.0403972,0.877587,0.81185,0.0188651,0.0214266,0.0183038,0.92125,0.694741,0.021379,0.814999,0.983898,0.105481,0.653622,0.745543,0.846935,0.242567,0.097712,0.022765,0.931296,0.815035,0.0206474,0.698535,0.0516692,0.0253209,0.827358,0.0505996,0.029525,0.565308,0.108661,0.021659,0.0249681,0.877964,0.191744,0.0380192,0.706435,0.716302,0.0208054,0.0412132,0.458517,0.0342448,0.679856,0.0327364,0.0207462,0.940601,0.0171187,0.76925,0.0206588,0.449371,0.840506,0.847717,0.873954,0.692856,0.485886,0.033161,0.0586758,0.0406674,0.932488,0.520716,0.888677,0.206011,0.879962,0.556213,0.859326,0.0397619,0.0191578,0.870599,0.78983,0.88773,0.971576,0.432129,0.0595504,0.297976,0.92505,0.690632,0.908258,0.635824,0.0225941,0.0442464,0.200123,0.0120552,0.0345485
4.0,0.0495273,0.929039,0.0289805,0.0294173,0.753416,0.856171,0.9474,0.855959,0.946034,0.841111,0.486738,0.0247718,0.898747,0.883576,0.966378,0.70551,0.0122643,0.878887,0.0193199,0.0328223,0.0273404,0.0167615,0.689955,0.954717,0.90626,0.0181983,0.93498,0.0301961,0.0170643,0.0288607,0.675165,0.0684792,0.853341,0.625847,0.945166,0.911826,0.596011,0.946363,0.707619,0.787299,0.502237,0.952979,0.0342854,0.12668,0.0407156,0.850071,0.760368,0.0255657,0.0241954,0.00699214,0.930078,0.732815,0.0205772,0.824966,0.977968,0.128027,0.715804,0.791965,0.885396,0.201112,0.166047,0.0235276,0.904211,0.856299,0.0232426,0.639442,0.0536194,0.0206193,0.836787,0.066274,0.0337341,0.877451,0.107318,0.0268577,0.0168459,0.885477,0.2848,0.0337687,0.621729,0.681167,0.0321182,0.0367349,0.433936,0.0103853,0.756215,0.0294003,0.0460941,0.884369,0.0308898,0.757018,0.0305557,0.53361,0.900362,0.857692,0.803393,0.770314,0.540077,0.0282098,0.0607614,0.0371022,0.927525,0.563834,0.900667,0.183097,0.908985,0.536309,0.8617,0.0429446,0.0256,0.911494,0.795701,0.897593,0.964704,0.563133,0.063339,0.285704,0.920385,0.773623,0.922926,0.551915,0.0300453,0.0481246,0.195211,0.0142099,0.0304658
4.0,0.0523094,0.91409,0.0215137,0.0201675,0.796438,0.88516,0.949186,0.809784,0.960052,0.862464,0.43637,0.0220399,0.921448,0.877023,0.973062,0.66432,0.00966556,0.902416,0.0160855,0.0259623,0.0243904,0.0153269,0.656584,0.966736,0.909862,0.0247781,0.919996,0.0245725,0.0185622,0.0296314,0.704961,0.0598077,0.785715,0.656134,0.945014,0.900367,0.631392,0.958076,0.645828,0.83792,0.517174,0.959755,0.043189,0.114141,0.0146341,0.866925,0.893498,0.0207274,0.0279813,0.00763418,0.947511,0.726778,0.0215824,0.841992,0.979597,0.0854656,0.709317,0.742777,0.86149,0.215787,0.157828,0.0234161,0.927717,0.849273,0.0198246,0.684908,0.0514139,0.0250803,0.844383,0.0481389,0.0267433,0.891295,0.0935704,0.0254026,0.0255463,0.874701,0.390501,0.0339698,0.707142,0.657365,0.0212339,0.0316466,0.44366,8.17656e-05,0.732155,0.0363868,0.0232495,0.889615,0.0241309,0.779329,0.0191645,0.459377,0.906945,0.859154,0.879996,0.727477,0.529305,0.0323361,0.0497929,0.0415721,0.9309,0.486911,0.890833,0.216536,0.873729,0.527552,0.836444,0.0468117,0.0194528,0.92059,0.825865,0.870219,0.969058,0.530178,0.0534567,0.332041,0.924573,0.72426,0.922862,0.573463,0.0370952,0.0475232,0.155842,0.0117326,0.029596
4.0,0.0458979,0.944347,0.0377984,0.0303586,0.813453,0.877054,0.944573,0.846987,0.943728,0.866947,0.46878,0.0319254,0.917496,0.858133,0.972599,0.689579,0.0104784,0.886307,0.0138905,0.0285291,0.0216905,0.0166551,0.679729,0.961096,0.900567,0.0257004,0.926944,0.0243658,0.0123917,0.0194152,0.67018,0.0451738,0.821601,0.66867,0.953191,0.874169,0.655737,0.961222,0.453045,0.770432,0.524768,0.963639,0.0398474,0.132303,0.0300845,0.896162,0.891091,0.0203435,0.0256632,0.00605155,0.940188,0.689038,0.0233442,0.833356,0.984399,0.0647482,0.683148,0.757186,0.871111,0.154776,0.102965,0.0310691,0.941608,0.827204,0.0257959,0.67769,0.0478615,0.0244863,0.849327,0.0602825,0.0290329,0.892829,0.0858243,0.02098,0.024715,0.898938,0.325712,0.0301874,0.764221,0.691237,0.0313358,0.0284964,0.497771,0.572552,0.706981,0.0378071,0.0139362,0.891529,0.0332715,0.773715,0.025103,0.571941,0.900021,0.862618,0.867458,0.752487,0.559843,0.029316,0.0502992,0.0282734,0.93117,0.533258,0.891396,0.200586,0.912254,0.543809,0.891903,0.0302904,0.0272038,0.885566,0.814819,0.878572,0.971466,0.602486,0.0646987,0.323654,0.923311,0.782921,0.928094,0.606263,0.0220583,0.0396755,0.119789,0.0107587,0.0348544
4.0,0.0557168,0.905755,0.0565974,0.0647105,0.786315,0.878404,0.930113,0.801918,0.974942,0.857701,0.49048,0.031323,0.884204,0.899051,0.957479,0.661516,0.0132901,0.887905,0.0121931,0.0358427,0.0258619,0.0181937,0.620384,0.955138,0.907778,0.0410702,0.93492,0.0383359,0.0172668,0.0283109,0.598203,0.0696888,0.795608,0.500862,0.944018,0.870936,0.628233,0.947191,0.705786,0.718579,0.485165,0.966205,0.0450692,0.172712,0.0501492,0.891354,0.855474,0.0257573,0.0285307,0.0134326,0.931565,0.766517,0.0249596,0.826937,0.979888,0.133932,0.408658,0.756257,0.85378,0.357725,0.136552,0.0258003,0.915812,0.882668,0.025121,0.605075,0.0640051,0.0448104,0.842538,0.0655893,0.036968,0.895492,0.195854,0.023844,0.0216111,0.887848,0.393129,0.0391294,0.767753,0.746844,0.0235435,0.0584962,0.0363684,0.0098486,0.7863,0.0349168,0.0535077,0.922946,0.0267262,0.767184,0.022689,0.469515,0.878902,0.880124,0.853365,0.790583,0.443076,0.0354689,0.0536944,0.04947,0.917698,0.554323,0.875119,0.194442,0.899874,0.586471,0.871689,0.0580633,0.0207471,0.895877,0.840629,0.886962,0.964825,0.479283,0.066642,0.292224,0.91161,0.774047,0.918105,0.656823,0.0312076,0.0537392,0.339028,0.014168,0.0409621
4.0,0.0622807,0.928235,0.0200144,0.0342743,0.767342,0.851622,0.938529,0.794121,0.955411,0.839898,0.297057,0.0216411,0.8964,0.864114,0.964784,0.669598,0.0098152,0.907419,0.0398055,0.0528595,0.0242514,0.017873,0.641719,0.963934,0.918024,0.0151376,0.919187,0.0439088,0.0356246,0.021638,0.657744,0.0603163,0.796213,0.579912,0.95306,0.861192,0.573424,0.957039,0.640249,0.728177,0.492778,0.959385,0.0699072,0.121128,0.0830026,0.846681,0.856796,0.0247492,0.0246047,0.0135559,0.915956,0.725101,0.0194062,0.818364,0.977619,0.113567,0.682842,0.769133,0.845897,0.232617,0.101638,0.0345783,0.911605,0.846017,0.0213396,0.686899,0.0579682,0.0337093,0.824679,0.085403,0.0297001,0.89703,0.169553,0.0282067,0.0248262,0.87199,0.236687,0.0550359,0.691088,0.703436,0.019967,0.0341553,0.313186,0.00761446,0.73838,0.0297348,0.018929,0.869159,0.0258503,0.773985,0.0269108,0.542369,0.903845,0.883798,0.85723,0.75735,0.474893,0.0501014,0.103837,0.0674162,0.91756,0.493398,0.893164,0.154335,0.859545,0.486576,0.92049,0.0412188,0.0196124,0.916791,0.791669,0.85369,0.9643,0.50704,0.116595,0.326491,0.92253,0.716171,0.92675,0.612418,0.032903,0.0700886,0.204649,0.0122336,0.0508987
4.0,0.0553011,0.925322,0.0287636,0.0255264,0.792735,0.837461,0.955718,0.788562,0.946361,0.872333,0.459783,0.0216384,0.900476,0.878533,0.977125,0.637567,0.0101294,0.906033,0.0179987,0.029974,0.0220543,0.0162309,0.688334,0.961339,0.918294,0.00911529,0.919485,0.0233356,0.0165319,0.0234417,0.679876,0.0606079,0.773403,0.615514,0.944949,0.847979,0.58889,0.955904,0.552636,0.769323,0.542998,0.965867,0.0511778,0.162053,0.0316991,0.82757,0.857408,0.0208196,0.0199559,0.0124334,0.931812,0.674448,0.0216464,0.825281,0.984115,0.0775675,0.726661,0.746182,0.815076,0.196469,0.25425,0.0215349,0.950768,0.834661,0.0184782,0.683801,0.0498413,0.0299653,0.822827,0.0245201,0.0278973,0.874682,0.0783758,0.023336,0.0251809,0.872787,0.281951,0.0311498,0.660896,0.722541,0.0239379,0.0275654,0.509469,0.00552114,0.720343,0.0363873,0.0187455,0.92469,0.0335271,0.759965,0.0242253,0.436049,0.909372,0.849087,0.796165,0.727988,0.507956,0.0282297,0.039068,0.0434255,0.919006,0.489396,0.856354,0.142886,0.891374,0.44369,0.845118,0.0287345,0.0176079,0.867415,0.772799,0.897308,0.971179,0.508526,0.0502806,0.295522,0.926117,0.762388,0.918746,0.604829,0.0319486,0.0541162,0.148107,0.0118391,0.0310849
