class,cg05415871,cg07804728,cg06489728,cg22736354,cg04836492,cg13202751,cg02404636,cg13939055,cg20003638,cg00135497,cg04097388,cg02886806,cg05028639,cg13493426,cg21946667,cg18192222,cg03127558,cg18086664,cg14383422,cg10924085,cg15792367,cg12559685,cg14219896,cg22672359,cg07157058,cg06729093,cg23301740,cg12795947,cg13356175,cg18074954,cg22808692,cg11788523,cg24756378,cg05599106,cg19367176,cg19640789,cg11733430,cg06818047,cg02183025,cg10334121,cg11954230,cg16481556,cg12965202,cg00369443,cg00461685,cg00821186,cg06683177,cg07149267,cg25471715,cg03040554,cg14363146,cg09603381,cg08390760,cg08477640,cg13540805,cg10911354,cg03735012,cg07643912,cg10613684,cg04071270,cg12519676,cg25299750,cg25251562,cg21798667,cg08319417,cg17590135,cg01596963,cg27504738,cg09498007,cg16308533,cg22332266,cg12731868,cg23476885,cg21198531,cg00590036,cg26333652,cg14699765,cg12624829,cg12326244,cg18237551,cg21610439,cg22407458,cg21051964,cg10360139,cg21189611,cg02803914,cg08113526,cg08733933,cg04248312,cg17371014,cg08051310
-1.0,0.926435,0.92465,0.971457,0.336166,0.859956,0.444795,0.0321156,0.488301,0.731325,0.892755,0.871706,0.853629,0.942186,0.922221,0.756202,0.0410577,0.917504,0.021829,0.443755,0.914804,0.342137,0.860546,0.951802,0.0427804,0.0271706,0.896062,0.909504,0.731434,0.269673,0.482976,0.981921,0.350982,0.678717,0.0610439,0.888587,0.983476,0.934666,0.575703,0.463492,0.864001,0.0267581,0.97229,0.914314,0.966297,0.776966,0.881266,0.01883,0.918421,0.463254,0.833466,0.0172578,0.906574,0.0297584,0.934003,0.707702,0.72076,0.525873,0.380817,0.864578,0.797131,0.748818,0.301067,0.904145,0.0337467,0.977529,0.946976,0.530734,0.626356,0.161279,0.82574,0.0308506,0.119114,0.977795,0.0281282,0.141793,0.601982,0.779547,0.0305294,0.805086,0.264339,0.865782,0.362243,0.95141,0.935709,0.935856,0.404448,0.823306,0.566433,0.0483802,0.941965,0.0245728
-1.0,0.943708,0.933261,0.976152,0.35949,0.848231,0.528266,0.0454434,0.518037,0.860334,0.852105,0.876145,0.902512,0.939478,0.915918,0.79831,0.0377009,0.953738,0.02791,0.580944,0.912417,0.43114,0.91455,0.938957,0.03096,0.0262333,0.916097,0.926894,0.796286,0.3182,0.241017,0.985993,0.37429,0.711357,0.100305,0.886833,0.984499,0.935544,0.898333,0.442236,0.852596,0.0261279,0.972704,0.925508,0.951193,0.853363,0.834256,0.0232896,0.935781,0.523309,0.853245,0.0159325,0.919087,0.0175697,0.943962,0.727049,0.712037,0.538141,0.446697,0.887087,0.77442,0.654429,0.421908,0.866765,0.0359488,0.984689,0.945965,0.589059,0.604274,0.137607,0.9413,0.0339463,0.894889,0.978354,0.0241205,0.149039,0.611548,0.823339,0.0221301,0.857482,0.289273,0.866672,0.463363,0.952218,0.673593,0.959386,0.458212,0.835577,0.580845,0.0314256,0.930885,0.0248619
-1.0,0.958748,0.94045,0.974702,0.353341,0.884953,0.356126,0.0215039,0.567378,0.81442,0.771672,0.864058,0.890223,0.950927,0.91115,0.763833,0.0276465,0.947647,0.0298761,0.260471,0.873691,0.386951,0.833405,0.953737,0.0249767,0.0183415,0.935551,0.933074,0.84506,0.348139,0.0437493,0.984527,0.274167,0.644585,0.0982261,0.791918,0.988224,0.94259,0.897545,0.306272,0.899959,0.042487,0.983084,0.92635,0.977853,0.765639,0.869403,0.0199717,0.911712,0.62264,0.85598,0.0131739,0.907361,0.0223593,0.916402,0.764764,0.683584,0.426248,0.343191,0.837532,0.721164,0.777621,0.376635,0.905861,0.0469604,0.979248,0.970821,0.534075,0.767885,0.128614,0.923124,0.0428171,0.909148,0.980455,0.0216065,0.142923,0.610943,0.833473,0.0277086,0.844904,0.307906,0.88287,0.433506,0.942694,0.921685,0.970715,0.351024,0.785685,0.571005,0.034127,0.941356,0.0219473
-1.0,0.956776,0.903242,0.976707,0.315065,0.873804,0.510076,0.0205016,0.431703,0.80997,0.851055,0.889184,0.857111,0.949783,0.909177,0.781938,0.0279064,0.916981,0.0373742,0.506188,0.891657,0.324017,0.840792,0.948954,0.024595,0.0179719,0.91053,0.923834,0.774975,0.235407,0.335159,0.982937,0.383356,0.786373,0.0908861,0.925198,0.989267,0.942718,0.875567,0.516619,0.819006,0.0424728,0.98106,0.922569,0.974704,0.765048,0.88908,0.023281,0.9457,0.398087,0.842094,0.0144195,0.871395,0.0178985,0.931381,0.73451,0.701235,0.551671,0.413715,0.746054,0.822408,0.559621,0.324791,0.855791,0.0300513,0.974785,0.955809,0.519452,0.486045,0.128298,0.740726,0.0509426,0.869228,0.974536,0.0202945,0.134039,0.655127,0.825564,0.019808,0.736022,0.255427,0.871806,0.416084,0.941013,0.917097,0.942487,0.397871,0.835337,0.491946,0.0300175,0.936643,0.0200227
-1.0,0.956676,0.847831,0.974599,0.303938,0.858871,0.438734,0.0280358,0.423712,0.80472,0.873888,0.869673,0.89917,0.952569,0.87211,0.797364,0.0243834,0.913379,0.0198468,0.471808,0.882879,0.376382,0.837868,0.94408,0.0309141,0.0200643,0.912527,0.936906,0.784469,0.216425,0.253406,0.983844,0.378613,0.743777,0.0815475,0.903848,0.952361,0.927338,0.885881,0.401987,0.826754,0.0302057,0.973666,0.901323,0.964644,0.792319,0.892657,0.0196252,0.925572,0.46863,0.851433,0.0110384,0.87451,0.0127829,0.925546,0.762789,0.731931,0.487496,0.342261,0.794805,0.750178,0.553102,0.287263,0.872787,0.0299042,0.97764,0.940134,0.547749,0.632847,0.134406,0.849715,0.0313017,0.855788,0.979559,0.0208962,0.145351,0.626282,0.802557,0.0281448,0.862649,0.227286,0.88028,0.397894,0.923308,0.949737,0.934225,0.380922,0.849298,0.538338,0.0228931,0.924314,0.0262626
-1.0,0.941895,0.896961,0.966247,0.3473,0.895771,0.475296,0.0283258,0.489838,0.828366,0.824018,0.87015,0.899296,0.943964,0.926024,0.81571,0.0287895,0.954204,0.0316989,0.551926,0.919059,0.408998,0.909447,0.954941,0.038877,0.0212903,0.906672,0.935478,0.746991,0.245562,0.451194,0.989829,0.461532,0.868377,0.100714,0.922124,0.978695,0.933017,0.878414,0.47286,0.921348,0.028308,0.979505,0.911361,0.973879,0.770285,0.884462,0.0235382,0.920534,0.430713,0.855925,0.0155895,0.918348,0.0182882,0.928092,0.748001,0.702789,0.559216,0.495803,0.786859,0.782723,0.616708,0.442751,0.714624,0.0387383,0.976945,0.962402,0.604029,0.588698,0.168954,0.957335,0.0393597,0.884246,0.977157,0.0434202,0.169918,0.645783,0.827012,0.0221065,0.824743,0.277663,0.915781,0.510171,0.952457,0.930065,0.940666,0.514021,0.848818,0.544679,0.0383223,0.950887,0.0280304
-1.0,0.968361,0.918148,0.978559,0.370614,0.851751,0.483617,0.0208328,0.505494,0.777332,0.830853,0.809755,0.876397,0.943478,0.920433,0.77069,0.0322553,0.949141,0.0235236,0.627371,0.923287,0.351083,0.881133,0.938734,0.0326092,0.0215371,0.917759,0.941674,0.708457,0.293177,0.350136,0.983632,0.32564,0.835768,0.103836,0.917066,0.986489,0.929848,0.727398,0.502358,0.88493,0.0341457,0.978665,0.927231,0.97372,0.75996,0.852104,0.026262,0.932911,0.409534,0.86806,0.0168233,0.930754,0.0186079,0.934114,0.717729,0.720734,0.514264,0.389033,0.886614,0.766155,0.55233,0.399663,0.724084,0.0323495,0.97909,0.961158,0.568488,0.585047,0.126508,0.948127,0.0354916,0.874561,0.978834,0.0309832,0.177317,0.617494,0.831458,0.0216386,0.891632,0.263633,0.88533,0.440399,0.932437,0.809776,0.928644,0.410265,0.809586,0.564474,0.0378587,0.918456,0.0256564
-1.0,0.957132,0.9357,0.97621,0.333362,0.881839,0.419905,0.0258275,0.559805,0.810409,0.843727,0.831157,0.89665,0.9448,0.852841,0.739371,0.0256014,0.943618,0.0249571,0.373071,0.906767,0.303192,0.878091,0.950656,0.0394203,0.0233807,0.923685,0.917502,0.764546,0.271407,0.382734,0.983374,0.371329,0.682911,0.0668988,0.914473,0.988191,0.940671,0.919569,0.390149,0.893687,0.0421367,0.980929,0.933424,0.938876,0.79465,0.838976,0.017303,0.928205,0.513503,0.833638,0.01266,0.934029,0.0175533,0.931135,0.755635,0.725443,0.505081,0.416707,0.876166,0.7882,0.770793,0.468256,0.88362,0.0315835,0.98528,0.951976,0.50874,0.691576,0.138431,0.914345,0.0661489,0.905889,0.980278,0.0265915,0.169946,0.662562,0.820951,0.0200528,0.822817,0.212092,0.887116,0.520034,0.935324,0.928127,0.962035,0.454232,0.820163,0.540003,0.0336836,0.941348,0.0228227
-1.0,0.965603,0.913968,0.977626,0.32825,0.886903,0.394957,0.0160011,0.492428,0.839741,0.881434,0.893318,0.894522,0.939231,0.926515,0.786539,0.0364252,0.944303,0.0310284,0.556164,0.887576,0.381848,0.910146,0.950659,0.0305182,0.017851,0.904858,0.922056,0.814047,0.26109,0.281621,0.983156,0.280156,0.751644,0.0943014,0.927215,0.984585,0.936586,0.902308,0.431779,0.893684,0.0388282,0.980059,0.903725,0.939616,0.775793,0.899711,0.0187933,0.930524,0.453105,0.862088,0.0133714,0.893209,0.0209684,0.925456,0.73602,0.723892,0.542645,0.250993,0.825253,0.816286,0.662551,0.256504,0.867095,0.0338204,0.983687,0.954159,0.539631,0.626709,0.117107,0.91165,0.0318508,0.839827,0.975135,0.0208715,0.130225,0.651524,0.809202,0.0341471,0.84511,0.255406,0.862434,0.334493,0.943249,0.929024,0.95277,0.425668,0.792011,0.567892,0.0313957,0.940422,0.0270715
-1.0,0.957122,0.87628,0.858645,0.36822,0.871393,0.461553,0.029185,0.489093,0.843234,0.792487,0.906479,0.906209,0.955696,0.902036,0.792325,0.0253197,0.94754,0.0201704,0.521719,0.943322,0.422247,0.865911,0.947516,0.0249815,0.0235968,0.900647,0.938118,0.762142,0.288096,0.0744323,0.986851,0.396025,0.780528,0.112222,0.90571,0.988431,0.940811,0.930946,0.438492,0.850783,0.0216501,0.981121,0.915928,0.969903,0.813008,0.861363,0.0229911,0.935856,0.513282,0.878928,0.00790345,0.877115,0.0143762,0.927178,0.772791,0.738792,0.558162,0.464017,0.858508,0.798078,0.713563,0.376479,0.868172,0.0318328,0.977972,0.9592,0.569814,0.485863,0.159999,0.749088,0.0218748,0.879476,0.978253,0.0200394,0.154945,0.643531,0.828656,0.0232742,0.859719,0.311849,0.900323,0.46526,0.952906,0.945382,0.961653,0.435095,0.849381,0.595629,0.0873639,0.932869,0.0171655
-1.0,0.949964,0.913892,0.976569,0.332464,0.870398,0.465505,0.0354555,0.574151,0.764808,0.804818,0.87919,0.876832,0.933093,0.908884,0.810476,0.0633018,0.95644,0.0238878,0.40582,0.917419,0.416186,0.891118,0.947292,0.0302315,0.0207401,0.914937,0.946497,0.75736,0.252339,0.310097,0.985135,0.360977,0.724498,0.0986179,0.868754,0.987556,0.939971,0.88074,0.363049,0.84062,0.0273929,0.976709,0.938022,0.970125,0.84386,0.856279,0.0776132,0.944033,0.518858,0.85822,0.0125915,0.93808,0.0207287,0.921748,0.739419,0.768354,0.457838,0.323142,0.845892,0.740486,0.586808,0.264051,0.892778,0.0340091,0.973933,0.947717,0.61324,0.622096,0.159614,0.827456,0.129514,0.862476,0.955357,0.0245099,0.192168,0.586296,0.825951,0.0358284,0.880951,0.338808,0.870266,0.317498,0.928695,0.942925,0.963581,0.374639,0.835906,0.613896,0.113294,0.927514,0.0208076
-1.0,0.955995,0.927767,0.971962,0.341711,0.909589,0.446056,0.0321502,0.514994,0.756006,0.777029,0.7985,0.900835,0.946447,0.908514,0.769215,0.0211631,0.946236,0.0284704,0.534133,0.91296,0.36099,0.899813,0.947217,0.0307586,0.0290734,0.904576,0.938247,0.811962,0.180881,0.333245,0.984731,0.380275,0.654216,0.0808212,0.881883,0.987289,0.934039,0.880982,0.428383,0.896079,0.0229058,0.973994,0.909681,0.976417,0.818483,0.860868,0.0154102,0.924615,0.447486,0.84088,0.0126149,0.918211,0.0211617,0.932098,0.746716,0.679714,0.542239,0.338253,0.868323,0.785224,0.60893,0.316079,0.83767,0.0316731,0.970336,0.955843,0.544775,0.458308,0.111606,0.910276,0.0579216,0.849368,0.975004,0.0242498,0.159034,0.644399,0.783395,0.0295467,0.868212,0.204684,0.846469,0.388626,0.910235,0.934283,0.931538,0.415723,0.847676,0.563346,0.0379935,0.924106,0.0244387
-1.0,0.962622,0.802859,0.975384,0.369991,0.881634,0.459522,0.0202517,0.58237,0.815269,0.823975,0.176415,0.896973,0.942317,0.875194,0.788946,0.0271114,0.851745,0.0283612,0.478576,0.918979,0.348629,0.906127,0.935622,0.0324202,0.0323945,0.92004,0.937367,0.758885,0.194527,0.375459,0.870101,0.378618,0.583642,0.0854048,0.930558,0.942419,0.948574,0.833617,0.538943,0.814326,0.0571136,0.973481,0.898943,0.968394,0.755344,0.875599,0.177945,0.923061,0.472308,0.850867,0.0170772,0.883422,0.0258515,0.919758,0.752974,0.770882,0.626731,0.525898,0.849592,0.840445,0.658464,0.414307,0.892711,0.0275713,0.948408,0.954831,0.485636,0.51121,0.146667,0.936549,0.0279267,0.899832,0.975413,0.0369028,0.138826,0.731147,0.850227,0.02072,0.854562,0.189274,0.886177,0.467001,0.93748,0.928817,0.961209,0.541572,0.844115,0.562083,0.0315528,0.943327,0.0252914
-1.0,0.936983,0.894636,0.971636,0.375498,0.866414,0.491964,0.0222101,0.506385,0.853732,0.855252,0.876578,0.842879,0.854414,0.924753,0.781225,0.057288,0.890495,0.0384719,0.487039,0.914417,0.373677,0.813742,0.947053,0.0279343,0.021624,0.925921,0.940636,0.805922,0.227711,0.322272,0.981511,0.416608,0.759521,0.100522,0.876654,0.985459,0.921974,0.835611,0.452141,0.924996,0.0437102,0.969797,0.922701,0.967512,0.775704,0.846247,0.0248389,0.928728,0.518775,0.874192,0.0176293,0.918046,0.0213691,0.910691,0.738497,0.634557,0.542988,0.433904,0.818099,0.806467,0.691991,0.402885,0.877286,0.0215832,0.969964,0.953765,0.520283,0.610241,0.149668,0.807244,0.0457891,0.859911,0.980064,0.0442433,0.159389,0.648156,0.81205,0.0372854,0.833139,0.288854,0.856244,0.445571,0.940891,0.91711,0.954076,0.468129,0.831319,0.570721,0.0454609,0.942641,0.0257066
-1.0,0.950188,0.91592,0.969828,0.335747,0.880849,0.509623,0.0251572,0.554352,0.788272,0.849921,0.889726,0.840737,0.949828,0.917474,0.789344,0.0319808,0.921565,0.0322144,0.570594,0.882625,0.326876,0.894678,0.947963,0.0281142,0.0163283,0.9243,0.94348,0.723759,0.234107,0.370896,0.982831,0.309632,0.800666,0.09815,0.911044,0.985971,0.927161,0.907965,0.5372,0.862516,0.0520271,0.979771,0.892817,0.973473,0.741244,0.872988,0.0191996,0.946086,0.477149,0.867533,0.0136639,0.924579,0.0167582,0.929319,0.737888,0.69069,0.573704,0.418898,0.799186,0.801356,0.690838,0.308635,0.883734,0.044957,0.983286,0.933528,0.56435,0.671874,0.181591,0.890278,0.0250553,0.869878,0.974011,0.0241562,0.160216,0.648313,0.80402,0.0309208,0.837143,0.288599,0.872847,0.39073,0.937141,0.932249,0.948933,0.421051,0.852396,0.56259,0.0238165,0.613773,0.0224216
-1.0,0.971889,0.946881,0.979323,0.399221,0.872908,0.567709,0.0172398,0.623115,0.891353,0.875884,0.894587,0.933617,0.949981,0.907578,0.825521,0.066193,0.942517,0.0332416,0.72237,0.40632,0.356824,0.869828,0.953676,0.0216474,0.0185596,0.936941,0.941203,0.787654,0.209407,0.432088,0.982699,0.413875,0.716401,0.0991872,0.933586,0.989159,0.94126,0.930198,0.521672,0.870483,0.0356707,0.984295,0.933947,0.970994,0.840707,0.890016,0.012858,0.930839,0.424434,0.887159,0.0151159,0.929198,0.0212131,0.931669,0.741559,0.737926,0.622806,0.519091,0.855611,0.827094,0.712078,0.350415,0.690635,0.0253536,0.981497,0.97223,0.587633,0.646777,0.106122,0.837689,0.0371531,0.903648,0.981623,0.0198328,0.110513,0.699321,0.824243,0.0408037,0.825279,0.258736,0.850212,0.436039,0.951583,0.920309,0.962906,0.4631,0.862371,0.499115,0.022651,0.949223,0.0230842
-1.0,0.956626,0.910168,0.9762,0.363838,0.887384,0.483045,0.0329353,0.485305,0.780998,0.87605,0.797498,0.909851,0.944583,0.928686,0.799293,0.0269485,0.939178,0.0316027,0.59782,0.896379,0.315641,0.899592,0.952983,0.0302722,0.202981,0.906646,0.930573,0.808393,0.217076,0.279893,0.981866,0.377383,0.686754,0.069544,0.851607,0.987097,0.92652,0.771754,0.500885,0.877549,0.0343872,0.963502,0.919931,0.973709,0.832786,0.881683,0.0226211,0.912441,0.463754,0.896436,0.0111152,0.916656,0.0234352,0.909725,0.765591,0.707037,0.591798,0.491214,0.856755,0.813534,0.599476,0.437189,0.646192,0.0330519,0.982673,0.942218,0.582278,0.498476,0.155301,0.911252,0.0521478,0.863084,0.975734,0.0228332,0.15474,0.671339,0.821659,0.0240969,0.878119,0.307835,0.852571,0.493792,0.955694,0.907215,0.960681,0.467072,0.833683,0.525528,0.0587628,0.947387,0.0214346
-1.0,0.972072,0.903747,0.975526,0.318679,0.864308,0.44934,0.0296502,0.469399,0.794384,0.859121,0.871266,0.884179,0.949254,0.880276,0.787093,0.0244089,0.945269,0.0305862,0.498866,0.899216,0.426972,0.901217,0.939673,0.036252,0.0241445,0.909359,0.930336,0.773916,0.271899,0.379709,0.982843,0.408432,0.608032,0.105448,0.87174,0.983705,0.931107,0.900165,0.426718,0.871672,0.0259681,0.978181,0.915923,0.976799,0.760569,0.833429,0.0235531,0.932764,0.543482,0.886593,0.0178786,0.918693,0.0514832,0.936697,0.744661,0.704297,0.51327,0.384074,0.833941,0.775833,0.65675,0.277482,0.873588,0.0470056,0.97877,0.933883,0.558157,0.615848,0.140599,0.961302,0.107646,0.873524,0.974148,0.0235306,0.187065,0.609318,0.820829,0.0202917,0.848328,0.338559,0.855677,0.338285,0.94478,0.927505,0.949438,0.462168,0.825343,0.558825,0.0287333,0.931914,0.023873
-1.0,0.93572,0.907683,0.969086,0.367478,0.887124,0.494171,0.0291326,0.586409,0.835028,0.824117,0.26223,0.910986,0.954399,0.888289,0.792771,0.0322442,0.934445,0.02737,0.549211,0.900159,0.350495,0.881581,0.953098,0.0244379,0.0196797,0.898314,0.929582,0.844829,0.265193,0.296844,0.984899,0.357292,0.819633,0.110152,0.916066,0.989485,0.957904,0.920842,0.482122,0.891682,0.0284275,0.983757,0.906706,0.978454,0.73909,0.921461,0.0178681,0.927867,0.548986,0.902059,0.0131313,0.933346,0.0144037,0.933277,0.792674,0.712441,0.445118,0.43699,0.856747,0.801356,0.725389,0.382686,0.864498,0.0292863,0.980867,0.963344,0.55188,0.65978,0.163948,0.917972,0.0911641,0.842707,0.979168,0.018595,0.141123,0.669562,0.842686,0.0265871,0.850855,0.318134,0.889129,0.429626,0.928082,0.917768,0.972016,0.418969,0.816181,0.555698,0.0473809,0.952397,0.0208174
-1.0,0.938687,0.90376,0.977731,0.379451,0.906307,0.507294,0.0305043,0.482279,0.854457,0.911489,0.831411,0.916945,0.947453,0.926443,0.816278,0.0172624,0.877503,0.0201147,0.501837,0.927643,0.405371,0.820803,0.943371,0.032995,0.0171634,0.8949,0.936971,0.835471,0.167433,0.199162,0.984945,0.406878,0.717694,0.0796036,0.925887,0.988309,0.926989,0.946251,0.489542,0.887016,0.0320689,0.976528,0.896735,0.973556,0.665588,0.891313,0.0157729,0.927441,0.456946,0.868495,0.0134028,0.910576,0.0119695,0.951479,0.743881,0.671233,0.537029,0.383855,0.798916,0.853821,0.716015,0.292238,0.88982,0.0295364,0.978326,0.94003,0.52458,0.286129,0.0870834,0.6956,0.0375492,0.871791,0.976833,0.0230267,0.122166,0.677973,0.813125,0.0223194,0.709592,0.209336,0.871012,0.389233,0.916453,0.934156,0.959653,0.442422,0.806183,0.531655,0.0135953,0.930493,0.0219372
-1.0,0.921603,0.884018,0.971177,0.334289,0.85561,0.437859,0.0305496,0.428832,0.728905,0.77966,0.843748,0.874639,0.947408,0.898777,0.772772,0.0225386,0.861322,0.0213266,0.45074,0.915732,0.280806,0.811689,0.924659,0.0217334,0.0201891,0.907293,0.935369,0.828115,0.307223,0.193368,0.976248,0.276117,0.687885,0.0775417,0.891075,0.987392,0.943685,0.919625,0.401062,0.882242,0.0239291,0.980103,0.909167,0.978568,0.730504,0.862743,0.0159959,0.931386,0.466171,0.873256,0.012261,0.898002,0.0110449,0.941527,0.760416,0.68046,0.50308,0.371794,0.860275,0.798974,0.657124,0.211082,0.588607,0.0419901,0.978908,0.915163,0.488185,0.524807,0.0823974,0.746928,0.100852,0.875543,0.974476,0.0226321,0.149496,0.578827,0.840005,0.0270222,0.833868,0.22749,0.852837,0.335457,0.918985,0.950358,0.934153,0.341634,0.838027,0.576583,0.016753,0.93729,0.0157686
-1.0,0.952,0.880585,0.955529,0.36505,0.857149,0.533871,0.0298767,0.514678,0.841255,0.895328,0.85398,0.8676,0.963837,0.911964,0.812243,0.0296036,0.938682,0.115035,0.552083,0.907063,0.301372,0.89047,0.94375,0.0236183,0.0169921,0.924563,0.921349,0.788523,0.206027,0.350313,0.822908,0.395476,0.802373,0.0805859,0.90292,0.986014,0.94193,0.880057,0.469293,0.886297,0.0257455,0.981478,0.930734,0.972909,0.794809,0.843268,0.0202211,0.922655,0.407891,0.876805,0.0223467,0.933074,0.099279,0.925936,0.74755,0.655352,0.544666,0.406147,0.829009,0.823633,0.66277,0.380955,0.803377,0.0313403,0.979263,0.937542,0.588028,0.479314,0.0808712,0.821556,0.106444,0.898735,0.979905,0.0251245,0.162847,0.63816,0.859205,0.0298234,0.831463,0.355573,0.869006,0.444824,0.882496,0.939492,0.959076,0.419759,0.811184,0.55223,0.0237038,0.92983,0.0179462
-1.0,0.965937,0.898695,0.973675,0.301633,0.863281,0.484008,0.0169275,0.513269,0.77066,0.849934,0.87485,0.904712,0.945443,0.895893,0.797669,0.0314395,0.926099,0.0343851,0.526821,0.920696,0.395818,0.91493,0.952681,0.0233732,0.0695722,0.924552,0.941611,0.78629,0.254509,0.0796266,0.984611,0.392889,0.733835,0.0744718,0.849622,0.986585,0.932996,0.928809,0.415405,0.906353,0.021164,0.966986,0.892089,0.976196,0.768352,0.810677,0.0126627,0.92817,0.394738,0.851089,0.0151716,0.932483,0.0178778,0.929525,0.750207,0.660959,0.54268,0.314199,0.84138,0.821495,0.623563,0.185707,0.885939,0.0217164,0.973977,0.932394,0.548527,0.491281,0.101388,0.922794,0.0320144,0.852214,0.973617,0.018704,0.194155,0.671732,0.821606,0.0218616,0.867209,0.323184,0.853568,0.331757,0.924734,0.928095,0.946546,0.396089,0.796792,0.532929,0.0270615,0.949205,0.0250162
-1.0,0.958226,0.923603,0.974196,0.350541,0.88232,0.474021,0.0233839,0.517306,0.850033,0.866437,0.826456,0.920222,0.946932,0.876799,0.797371,0.0251412,0.935418,0.0191937,0.519653,0.922055,0.34581,0.91743,0.951732,0.0383592,0.0183012,0.91633,0.940444,0.83221,0.237412,0.436104,0.984261,0.473894,0.685569,0.0878973,0.927268,0.984709,0.929758,0.864415,0.506511,0.884421,0.0400444,0.972983,0.922324,0.971436,0.735153,0.843955,0.0218153,0.91585,0.431893,0.824901,0.0143296,0.918723,0.0167905,0.934628,0.727195,0.651139,0.61013,0.36325,0.856551,0.80303,0.610323,0.405066,0.892333,0.0249783,0.987638,0.959173,0.586526,0.529227,0.0783716,0.960482,0.0431983,0.894741,0.980115,0.0299264,0.138182,0.683426,0.839944,0.0203264,0.855754,0.316051,0.878181,0.461462,0.952615,0.923974,0.953046,0.478318,0.829075,0.550219,0.0300016,0.948478,0.0216824
-1.0,0.964071,0.909947,0.976576,0.294316,0.881698,0.462286,0.0309764,0.564196,0.807895,0.807472,0.832904,0.882141,0.949508,0.928991,0.78167,0.0414045,0.952304,0.025987,0.526382,0.904322,0.406664,0.859221,0.948905,0.0321586,0.0180242,0.917705,0.937908,0.735753,0.256443,0.421884,0.984064,0.401728,0.744552,0.0858704,0.925288,0.987068,0.940536,0.880098,0.477154,0.845584,0.0310381,0.979611,0.918053,0.974373,0.784349,0.894089,0.0233898,0.927313,0.570767,0.828476,0.017717,0.937444,0.0176886,0.943268,0.732073,0.68696,0.568226,0.452578,0.815482,0.796439,0.603263,0.272497,0.840286,0.0301075,0.98219,0.949504,0.576265,0.508174,0.161726,0.824987,0.0571773,0.88693,0.974845,0.152214,0.148071,0.635494,0.839135,0.0327925,0.864571,0.233356,0.879262,0.344264,0.939859,0.616688,0.950234,0.493608,0.85099,0.589693,0.0415298,0.934842,0.0247526
-1.0,0.88634,0.88308,0.974572,0.302145,0.888212,0.437661,0.0249923,0.399403,0.791487,0.850319,0.847425,0.820622,0.955643,0.862687,0.774446,0.0351922,0.942744,0.0217459,0.561547,0.916028,0.344337,0.827152,0.957941,0.0325405,0.0178173,0.930574,0.946665,0.754078,0.197997,0.319998,0.984778,0.380362,0.701156,0.0611397,0.945931,0.985985,0.938005,0.910553,0.432842,0.799101,0.0322428,0.982945,0.918964,0.977414,0.800439,0.859468,0.0192171,0.912667,0.413726,0.937268,0.0129217,0.911602,0.0138752,0.92637,0.702582,0.646958,0.547412,0.414358,0.816747,0.818925,0.581276,0.241256,0.847763,0.0383974,0.984485,0.962393,0.520904,0.538568,0.174866,0.819524,0.0521139,0.903095,0.978914,0.0204781,0.163876,0.644766,0.843731,0.0217419,0.842233,0.218452,0.865056,0.308081,0.937647,0.933109,0.962868,0.366634,0.875368,0.490014,0.0227462,0.951437,0.0203738
-1.0,0.964179,0.918841,0.975413,0.347739,0.910572,0.514284,0.0243904,0.523492,0.794542,0.762789,0.842637,0.902406,0.950929,0.893508,0.821987,0.0221556,0.933834,0.0231135,0.5296,0.92604,0.317495,0.860229,0.948532,0.0254903,0.0186897,0.933109,0.937465,0.833894,0.185429,0.305903,0.985682,0.479096,0.716814,0.0807802,0.901544,0.98902,0.908379,0.934872,0.527413,0.886474,0.0223793,0.983118,0.903407,0.973046,0.781847,0.894176,0.0154574,0.918264,0.526661,0.872781,0.00967866,0.900726,0.013369,0.92357,0.698826,0.619373,0.568778,0.406501,0.860095,0.837971,0.683115,0.278966,0.573189,0.0264078,0.978899,0.946521,0.587193,0.530265,0.174842,0.926092,0.0319552,0.849228,0.976249,0.0173365,0.100172,0.684563,0.828261,0.0228121,0.831675,0.428601,0.890468,0.388577,0.936862,0.953492,0.962308,0.497636,0.85773,0.551461,0.0248947,0.929468,0.0281997
